payment_id,application_id,payment_number,due_date,payment_date,amount_due,amount_paid,payment_status,payment_completeness
PAY005336,CUST00238,8,2025-03-03,2025-03-04,2525.35,2460.24,Late,Partial
PAY005337,CUST00238,9,2025-04-03,2025-04-01,2525.35,2648.29,On Time,Complete
PAY005338,CUST00238,10,2025-05-03,2025-05-07,2525.35,2506.79,Late,Partial
PAY005339,CUST00238,11,2025-06-03,2025-06-04,2525.35,2508.42,Late,Partial
PAY005340,CUST00238,12,2025-07-03,2025-07-02,2525.35,2626.48,On Time,Complete
PAY005341,CUST00239,1,2023-09-04,2023-09-08,3260.8,3277.68,Late,Complete
PAY005342,CUST00239,2,2023-10-04,2023-10-02,3260.8,3110.46,On Time,Partial
PAY005343,CUST00239,3,2023-11-04,2023-11-08,3260.8,3418.48,Late,Complete
PAY005344,CUST00239,4,2023-12-04,2023-12-07,3260.8,3210.41,Late,Partial
PAY005345,CUST00239,5,2024-01-04,2024-01-06,3260.8,3236.78,Late,Partial
PAY005346,CUST00239,6,2024-02-04,2024-02-04,3260.8,3306.81,On Time,Complete
PAY005347,CUST00239,7,2024-03-04,2024-03-08,3260.8,3372.33,Late,Complete
PAY005348,CUST00239,8,2024-04-04,2024-04-06,3260.8,3351.64,Late,Complete
PAY005349,CUST00239,9,2024-05-04,2024-05-07,3260.8,3253.81,Late,Partial
PAY005350,CUST00239,10,2024-06-04,2024-06-04,3260.8,3359.23,On Time,Complete
PAY005351,CUST00239,11,2024-07-04,2024-07-05,3260.8,3159.72,Late,Partial
PAY005352,CUST00239,12,2024-08-04,2024-08-06,3260.8,3370.76,Late,Complete
PAY005353,CUST00240,1,2023-09-25,2023-09-27,1152.53,1197.6,Late,Complete
PAY005354,CUST00240,2,2023-10-25,2023-10-25,1152.53,1095.87,On Time,Partial
PAY005355,CUST00240,3,2023-11-25,2023-11-23,1152.53,1209.97,On Time,Complete
PAY005356,CUST00240,4,2023-12-25,2023-12-26,1152.53,1148.97,Late,Partial
PAY005357,CUST00240,5,2024-01-25,2024-01-25,1152.53,1199.73,On Time,Complete
PAY005358,CUST00240,6,2024-02-25,2024-02-25,1152.53,1109.29,On Time,Partial
PAY005359,CUST00240,7,2024-03-25,2024-03-28,1152.53,1182.44,Late,Complete
PAY005360,CUST00240,8,2024-04-25,2024-04-23,1152.53,1137.91,On Time,Partial
PAY005361,CUST00240,9,2024-05-25,2024-05-27,1152.53,1135.57,Late,Partial
PAY005362,CUST00240,10,2024-06-25,2024-06-24,1152.53,1191.17,On Time,Complete
PAY005363,CUST00240,11,2024-07-25,2024-07-26,1152.53,1110.14,Late,Partial
PAY005364,CUST00240,12,2024-08-25,2024-08-27,1152.53,1206.27,Late,Complete
PAY005365,CUST00240,13,2024-09-25,2024-09-27,1152.53,1150.46,Late,Partial
PAY005366,CUST00240,14,2024-10-25,2024-10-26,1152.53,1129.62,Late,Partial
PAY005367,CUST00240,15,2024-11-25,2024-11-25,1152.53,1157.04,On Time,Complete
PAY005368,CUST00240,16,2024-12-25,2024-12-28,1152.53,1194.17,Late,Complete
PAY005369,CUST00240,17,2025-01-25,2025-01-29,1152.53,1145.06,Late,Partial
PAY005370,CUST00240,18,2025-02-25,2025-02-26,1152.53,1141.43,Late,Partial
PAY005371,CUST00240,19,2025-03-25,2025-03-23,1152.53,1179.54,On Time,Complete
PAY005372,CUST00240,20,2025-04-25,2025-04-27,1152.53,1179.67,Late,Complete
PAY005373,CUST00240,21,2025-05-25,2025-05-25,1152.53,1148.61,On Time,Partial
PAY005374,CUST00240,22,2025-06-25,2025-06-29,1152.53,1147.47,Late,Partial
PAY005375,CUST00240,23,2025-07-25,2025-07-29,1152.53,1162.13,Late,Complete
PAY005376,CUST00240,24,2025-08-25,2025-08-25,1152.53,1161.15,On Time,Complete
PAY005377,CUST00240,25,2025-09-25,2025-09-29,1152.53,1131.53,Late,Partial
PAY005378,CUST00240,26,2025-10-25,2025-10-29,1152.53,1199.49,Late,Complete
PAY005379,CUST00240,27,2025-11-25,2025-11-29,1152.53,1154.24,Late,Complete
PAY005380,CUST00240,28,2025-12-25,2025-12-25,1152.53,1123.02,On Time,Partial
PAY005381,CUST00240,29,2026-01-25,2026-01-29,1152.53,1191.17,Late,Complete
PAY005382,CUST00240,30,2026-02-25,2026-02-27,1152.53,1100.38,Late,Partial
PAY005383,CUST00240,31,2026-03-25,2026-03-27,1152.53,1134.78,Late,Partial
PAY005384,CUST00240,32,2026-04-25,2026-04-26,1152.53,1137.47,Late,Partial
PAY005385,CUST00240,33,2026-05-25,2026-05-24,1152.53,1102.49,On Time,Partial
PAY005386,CUST00240,34,2026-06-25,2026-06-26,1152.53,1096.42,Late,Partial
PAY005387,CUST00240,35,2026-07-25,2026-07-28,1152.53,1204.25,Late,Complete
PAY005388,CUST00240,36,2026-08-25,2026-08-24,1152.53,1200.24,On Time,Complete
PAY005389,CUST00240,37,2026-09-25,2026-09-25,1152.53,1138.84,On Time,Partial
PAY005390,CUST00240,38,2026-10-25,2026-10-23,1152.53,1163.54,On Time,Complete
PAY005391,CUST00240,39,2026-11-25,2026-11-23,1152.53,1173.24,On Time,Complete
PAY005392,CUST00240,40,2026-12-25,2026-12-25,1152.53,1202.82,On Time,Complete
PAY005393,CUST00240,41,2027-01-25,2027-01-26,1152.53,1162.66,Late,Complete
PAY005394,CUST00240,42,2027-02-25,2027-03-01,1152.53,1145.15,Late,Partial
PAY005395,CUST00240,43,2027-03-25,2027-03-28,1152.53,1163.39,Late,Complete
PAY005396,CUST00240,44,2027-04-25,2027-04-24,1152.53,1206.0,On Time,Complete
PAY005397,CUST00240,45,2027-05-25,2027-05-25,1152.53,1200.93,On Time,Complete
PAY005398,CUST00240,46,2027-06-25,2027-06-27,1152.53,1179.46,Late,Complete
PAY005399,CUST00240,47,2027-07-25,2027-07-23,1152.53,1208.84,On Time,Complete
PAY005400,CUST00240,48,2027-08-25,2027-08-27,1152.53,1147.75,Late,Partial
PAY005401,CUST00241,1,2025-06-01,2025-06-01,223.54,220.31,On Time,Partial
PAY005402,CUST00241,2,2025-07-01,2025-07-02,223.54,229.39,Late,Complete
PAY005403,CUST00241,3,2025-08-01,2025-08-02,223.54,225.27,Late,Complete
PAY005404,CUST00241,4,2025-09-01,2025-08-30,223.54,227.99,On Time,Complete
PAY005405,CUST00241,5,2025-10-01,2025-10-05,223.54,223.06,Late,Partial
PAY005406,CUST00241,6,2025-11-01,2025-11-05,223.54,233.53,Late,Complete
PAY005407,CUST00241,7,2025-12-01,2025-11-30,223.54,223.34,On Time,Partial
PAY005408,CUST00241,8,2026-01-01,2026-01-02,223.54,229.48,Late,Complete
PAY005409,CUST00241,9,2026-02-01,2026-01-30,223.54,229.83,On Time,Complete
PAY005410,CUST00241,10,2026-03-01,2026-03-05,223.54,227.13,Late,Complete
PAY005411,CUST00241,11,2026-04-01,2026-04-02,223.54,213.75,Late,Partial
PAY005412,CUST00241,12,2026-05-01,2026-05-05,223.54,221.49,Late,Partial
PAY005413,CUST00241,13,2026-06-01,2026-06-05,223.54,227.86,Late,Complete
PAY005414,CUST00241,14,2026-07-01,2026-07-04,223.54,224.76,Late,Complete
PAY005415,CUST00241,15,2026-08-01,2026-07-30,223.54,217.49,On Time,Partial
PAY005416,CUST00241,16,2026-09-01,2026-09-04,223.54,232.74,Late,Complete
PAY005417,CUST00241,17,2026-10-01,2026-10-03,223.54,232.29,Late,Complete
PAY005418,CUST00241,18,2026-11-01,2026-11-05,223.54,226.4,Late,Complete
PAY005419,CUST00241,19,2026-12-01,2026-12-01,223.54,227.61,On Time,Complete
PAY005420,CUST00241,20,2027-01-01,2026-12-31,223.54,214.39,On Time,Partial
PAY005421,CUST00241,21,2027-02-01,2027-01-30,223.54,218.62,On Time,Partial
PAY005422,CUST00241,22,2027-03-01,2027-03-04,223.54,218.16,Late,Partial
PAY005423,CUST00241,23,2027-04-01,2027-04-05,223.54,229.29,Late,Complete
PAY005424,CUST00241,24,2027-05-01,2027-04-30,223.54,232.27,On Time,Complete
PAY005425,CUST00242,1,2023-09-23,2023-09-23,3400.5,3304.59,On Time,Partial
PAY005426,CUST00242,2,2023-10-23,2023-10-23,3400.5,3409.69,On Time,Complete
PAY005427,CUST00242,3,2023-11-23,2023-11-25,3400.5,3363.17,Late,Partial
PAY005428,CUST00242,4,2023-12-23,2023-12-25,3400.5,3510.01,Late,Complete
PAY005429,CUST00242,5,2024-01-23,2024-01-24,3400.5,3443.15,Late,Complete
PAY005430,CUST00242,6,2024-02-23,2024-02-26,3400.5,3342.5,Late,Partial
PAY005431,CUST00242,7,2024-03-23,2024-03-23,3400.5,3316.39,On Time,Partial
PAY005432,CUST00242,8,2024-04-23,2024-04-24,3400.5,3276.46,Late,Partial
PAY005433,CUST00242,9,2024-05-23,2024-05-26,3400.5,3252.13,Late,Partial
PAY005434,CUST00242,10,2024-06-23,2024-06-21,3400.5,3361.71,On Time,Partial
PAY005435,CUST00242,11,2024-07-23,2024-07-24,3400.5,3333.97,Late,Partial
PAY005436,CUST00242,12,2024-08-23,2024-08-24,3400.5,3417.18,Late,Complete
PAY005437,CUST00246,1,2024-02-21,2024-02-19,1098.5,1143.8,On Time,Complete
PAY005438,CUST00246,2,2024-03-21,2024-03-19,1098.5,1091.0,On Time,Partial
PAY005439,CUST00246,3,2024-04-21,2024-04-23,1098.5,1063.57,Late,Partial
PAY005440,CUST00246,4,2024-05-21,2024-05-23,1098.5,1132.31,Late,Complete
PAY005441,CUST00246,5,2024-06-21,2024-06-23,1098.5,1051.33,Late,Partial
PAY005442,CUST00246,6,2024-07-21,2024-07-19,1098.5,1077.8,On Time,Partial
PAY005443,CUST00246,7,2024-08-21,2024-08-25,1098.5,1082.45,Late,Partial
PAY005444,CUST00246,8,2024-09-21,2024-09-25,1098.5,1048.38,Late,Partial
PAY005445,CUST00246,9,2024-10-21,2024-10-20,1098.5,1114.81,On Time,Complete
PAY005446,CUST00246,10,2024-11-21,2024-11-25,1098.5,1049.8,Late,Partial
PAY005447,CUST00246,11,2024-12-21,2024-12-21,1098.5,1059.71,On Time,Partial
PAY005448,CUST00246,12,2025-01-21,2025-01-25,1098.5,1111.36,Late,Complete
PAY005449,CUST00246,13,2025-02-21,2025-02-22,1098.5,1078.55,Late,Partial
PAY005450,CUST00246,14,2025-03-21,2025-03-20,1098.5,1150.94,On Time,Complete
PAY005451,CUST00246,15,2025-04-21,2025-04-24,1098.5,1072.04,Late,Partial
PAY005452,CUST00246,16,2025-05-21,2025-05-21,1098.5,1150.94,On Time,Complete
PAY005453,CUST00246,17,2025-06-21,2025-06-21,1098.5,1089.28,On Time,Partial
PAY005454,CUST00246,18,2025-07-21,2025-07-19,1098.5,1046.91,On Time,Partial
PAY005455,CUST00246,19,2025-08-21,2025-08-21,1098.5,1137.58,On Time,Complete
PAY005456,CUST00246,20,2025-09-21,2025-09-20,1098.5,1085.62,On Time,Partial
PAY005457,CUST00246,21,2025-10-21,2025-10-19,1098.5,1137.31,On Time,Complete
PAY005458,CUST00246,22,2025-11-21,2025-11-24,1098.5,1141.56,Late,Complete
PAY005459,CUST00246,23,2025-12-21,2025-12-24,1098.5,1080.69,Late,Partial
PAY005460,CUST00246,24,2026-01-21,2026-01-22,1098.5,1049.57,Late,Partial
PAY005461,CUST00246,25,2026-02-21,2026-02-24,1098.5,1125.0,Late,Complete
PAY005462,CUST00246,26,2026-03-21,2026-03-25,1098.5,1056.81,Late,Partial
PAY005463,CUST00246,27,2026-04-21,2026-04-21,1098.5,1104.6,On Time,Complete
PAY005464,CUST00246,28,2026-05-21,2026-05-20,1098.5,1101.29,On Time,Complete
PAY005465,CUST00246,29,2026-06-21,2026-06-23,1098.5,1114.51,Late,Complete
PAY005466,CUST00246,30,2026-07-21,2026-07-23,1098.5,1117.94,Late,Complete
PAY005467,CUST00246,31,2026-08-21,2026-08-23,1098.5,1056.98,Late,Partial
PAY005468,CUST00246,32,2026-09-21,2026-09-23,1098.5,1087.37,Late,Partial
PAY005469,CUST00246,33,2026-10-21,2026-10-20,1098.5,1056.38,On Time,Partial
PAY005470,CUST00246,34,2026-11-21,2026-11-21,1098.5,1137.25,On Time,Complete
PAY005471,CUST00246,35,2026-12-21,2026-12-20,1098.5,1118.07,On Time,Complete
PAY005472,CUST00246,36,2027-01-21,2027-01-21,1098.5,1103.36,On Time,Complete
PAY005473,CUST00246,37,2027-02-21,2027-02-20,1098.5,1110.89,On Time,Complete
PAY005474,CUST00246,38,2027-03-21,2027-03-22,1098.5,1074.4,Late,Partial
PAY005475,CUST00246,39,2027-04-21,2027-04-19,1098.5,1121.75,On Time,Complete
PAY005476,CUST00246,40,2027-05-21,2027-05-20,1098.5,1136.25,On Time,Complete
PAY005477,CUST00246,41,2027-06-21,2027-06-25,1098.5,1088.85,Late,Partial
PAY005478,CUST00246,42,2027-07-21,2027-07-22,1098.5,1085.59,Late,Partial
PAY005479,CUST00246,43,2027-08-21,2027-08-20,1098.5,1049.89,On Time,Partial
PAY005480,CUST00246,44,2027-09-21,2027-09-23,1098.5,1147.2,Late,Complete
PAY005481,CUST00246,45,2027-10-21,2027-10-20,1098.5,1066.78,On Time,Partial
PAY005482,CUST00246,46,2027-11-21,2027-11-25,1098.5,1132.93,Late,Complete
PAY005483,CUST00246,47,2027-12-21,2027-12-24,1098.5,1082.96,Late,Partial
PAY005484,CUST00246,48,2028-01-21,2028-01-21,1098.5,1057.72,On Time,Partial
PAY005485,CUST00246,49,2028-02-21,2028-02-22,1098.5,1062.14,Late,Partial
PAY005486,CUST00246,50,2028-03-21,2028-03-23,1098.5,1144.5,Late,Complete
PAY005487,CUST00246,51,2028-04-21,2028-04-25,1098.5,1049.91,Late,Partial
PAY005488,CUST00246,52,2028-05-21,2028-05-19,1098.5,1128.16,On Time,Complete
PAY005489,CUST00246,53,2028-06-21,2028-06-22,1098.5,1080.9,Late,Partial
PAY005490,CUST00246,54,2028-07-21,2028-07-22,1098.5,1080.16,Late,Partial
PAY005491,CUST00246,55,2028-08-21,2028-08-19,1098.5,1068.03,On Time,Partial
PAY005492,CUST00246,56,2028-09-21,2028-09-19,1098.5,1050.42,On Time,Partial
PAY005493,CUST00246,57,2028-10-21,2028-10-21,1098.5,1114.56,On Time,Complete
PAY005494,CUST00246,58,2028-11-21,2028-11-24,1098.5,1100.14,Late,Complete
PAY005495,CUST00246,59,2028-12-21,2028-12-21,1098.5,1049.81,On Time,Partial
PAY005496,CUST00246,60,2029-01-21,2029-01-21,1098.5,1108.43,On Time,Complete
PAY005497,CUST00247,1,2023-07-17,2023-07-17,1390.61,1426.64,On Time,Complete
PAY005498,CUST00247,2,2023-08-17,2023-08-16,1390.61,1422.17,On Time,Complete
PAY005499,CUST00247,3,2023-09-17,2023-09-20,1390.61,1334.32,Late,Partial
PAY005500,CUST00247,4,2023-10-17,2023-10-20,1390.61,1358.65,Late,Partial
PAY005501,CUST00247,5,2023-11-17,2023-11-19,1390.61,1365.92,Late,Partial
PAY005502,CUST00247,6,2023-12-17,2023-12-18,1390.61,1376.03,Late,Partial
PAY005503,CUST00247,7,2024-01-17,2024-01-16,1390.61,1376.62,On Time,Partial
PAY005504,CUST00247,8,2024-02-17,2024-02-21,1390.61,1411.34,Late,Complete
PAY005505,CUST00247,9,2024-03-17,2024-03-17,1390.61,1345.14,On Time,Partial
PAY005506,CUST00247,10,2024-04-17,2024-04-18,1390.61,1385.8,Late,Partial
PAY005507,CUST00247,11,2024-05-17,2024-05-20,1390.61,1329.57,Late,Partial
PAY005508,CUST00247,12,2024-06-17,2024-06-19,1390.61,1352.64,Late,Partial
PAY005509,CUST00247,13,2024-07-17,2024-07-18,1390.61,1396.77,Late,Complete
PAY005510,CUST00247,14,2024-08-17,2024-08-16,1390.61,1378.64,On Time,Partial
PAY005511,CUST00247,15,2024-09-17,2024-09-21,1390.61,1386.64,Late,Partial
PAY005512,CUST00247,16,2024-10-17,2024-10-17,1390.61,1326.74,On Time,Partial
PAY005513,CUST00247,17,2024-11-17,2024-11-21,1390.61,1449.8,Late,Complete
PAY005514,CUST00247,18,2024-12-17,2024-12-21,1390.61,1402.03,Late,Complete
PAY005515,CUST00247,19,2025-01-17,2025-01-17,1390.61,1369.8,On Time,Partial
PAY005516,CUST00247,20,2025-02-17,2025-02-17,1390.61,1379.36,On Time,Partial
PAY005517,CUST00247,21,2025-03-17,2025-03-16,1390.61,1347.43,On Time,Partial
PAY005518,CUST00247,22,2025-04-17,2025-04-20,1390.61,1377.62,Late,Partial
PAY005519,CUST00247,23,2025-05-17,2025-05-20,1390.61,1416.34,Late,Complete
PAY005520,CUST00247,24,2025-06-17,2025-06-16,1390.61,1347.79,On Time,Partial
PAY005521,CUST00247,25,2025-07-17,2025-07-17,1390.61,1330.99,On Time,Partial
PAY005522,CUST00247,26,2025-08-17,2025-08-21,1390.61,1409.11,Late,Complete
PAY005523,CUST00247,27,2025-09-17,2025-09-20,1390.61,1387.56,Late,Partial
PAY005524,CUST00247,28,2025-10-17,2025-10-21,1390.61,1328.98,Late,Partial
PAY005525,CUST00247,29,2025-11-17,2025-11-21,1390.61,1457.94,Late,Complete
PAY005526,CUST00247,30,2025-12-17,2025-12-17,1390.61,1400.6,On Time,Complete
PAY005527,CUST00247,31,2026-01-17,2026-01-19,1390.61,1442.23,Late,Complete
PAY005528,CUST00247,32,2026-02-17,2026-02-16,1390.61,1387.91,On Time,Partial
PAY005529,CUST00247,33,2026-03-17,2026-03-21,1390.61,1420.59,Late,Complete
PAY005530,CUST00247,34,2026-04-17,2026-04-16,1390.61,1445.58,On Time,Complete
PAY005531,CUST00247,35,2026-05-17,2026-05-15,1390.61,1379.98,On Time,Partial
PAY005532,CUST00247,36,2026-06-17,2026-06-21,1390.61,1439.91,Late,Complete
PAY005533,CUST00248,1,2024-02-13,2024-02-16,469.96,468.01,Late,Partial
PAY005534,CUST00248,2,2024-03-13,2024-03-13,469.96,489.76,On Time,Complete
PAY005535,CUST00248,3,2024-04-13,2024-04-15,469.96,449.1,Late,Partial
PAY005536,CUST00248,4,2024-05-13,2024-05-17,469.96,470.58,Late,Complete
PAY005537,CUST00248,5,2024-06-13,2024-06-12,469.96,485.44,On Time,Complete
PAY005538,CUST00248,6,2024-07-13,2024-07-14,469.96,476.25,Late,Complete
PAY005539,CUST00248,7,2024-08-13,2024-08-12,469.96,462.86,On Time,Partial
PAY005540,CUST00248,8,2024-09-13,2024-09-11,469.96,485.11,On Time,Complete
PAY005541,CUST00248,9,2024-10-13,2024-10-14,469.96,451.46,Late,Partial
PAY005542,CUST00248,10,2024-11-13,2024-11-14,469.96,479.49,Late,Complete
PAY005543,CUST00248,11,2024-12-13,2024-12-13,469.96,461.65,On Time,Partial
PAY005544,CUST00248,12,2025-01-13,2025-01-17,469.96,464.53,Late,Partial
PAY005545,CUST00248,13,2025-02-13,2025-02-16,469.96,461.87,Late,Partial
PAY005546,CUST00248,14,2025-03-13,2025-03-13,469.96,454.77,On Time,Partial
PAY005547,CUST00248,15,2025-04-13,2025-04-12,469.96,469.9,On Time,Partial
PAY005548,CUST00248,16,2025-05-13,2025-05-12,469.96,476.47,On Time,Complete
PAY005549,CUST00248,17,2025-06-13,2025-06-12,469.96,464.91,On Time,Partial
PAY005550,CUST00248,18,2025-07-13,2025-07-14,469.96,473.53,Late,Complete
PAY005551,CUST00248,19,2025-08-13,2025-08-16,469.96,460.42,Late,Partial
PAY005552,CUST00248,20,2025-09-13,2025-09-16,469.96,451.97,Late,Partial
PAY005553,CUST00248,21,2025-10-13,2025-10-11,469.96,478.28,On Time,Complete
PAY005554,CUST00248,22,2025-11-13,2025-11-11,469.96,473.37,On Time,Complete
PAY005555,CUST00248,23,2025-12-13,2025-12-17,469.96,484.9,Late,Complete
PAY005556,CUST00248,24,2026-01-13,2026-01-11,469.96,481.94,On Time,Complete
PAY005557,CUST00248,25,2026-02-13,2026-02-13,469.96,492.26,On Time,Complete
PAY005558,CUST00248,26,2026-03-13,2026-03-15,469.96,471.68,Late,Complete
PAY005559,CUST00248,27,2026-04-13,2026-04-17,469.96,446.98,Late,Partial
PAY005560,CUST00248,28,2026-05-13,2026-05-13,469.96,470.78,On Time,Complete
PAY005561,CUST00248,29,2026-06-13,2026-06-11,469.96,486.46,On Time,Complete
PAY005562,CUST00248,30,2026-07-13,2026-07-14,469.96,490.34,Late,Complete
PAY005563,CUST00248,31,2026-08-13,2026-08-13,469.96,469.67,On Time,Partial
PAY005564,CUST00248,32,2026-09-13,2026-09-12,469.96,451.71,On Time,Partial
PAY005565,CUST00248,33,2026-10-13,2026-10-16,469.96,461.44,Late,Partial
PAY005566,CUST00248,34,2026-11-13,2026-11-15,469.96,479.14,Late,Complete
PAY005567,CUST00248,35,2026-12-13,2026-12-13,469.96,448.5,On Time,Partial
PAY005568,CUST00248,36,2027-01-13,2027-01-12,469.96,448.43,On Time,Partial
PAY005569,CUST00248,37,2027-02-13,2027-02-14,469.96,452.45,Late,Partial
PAY005570,CUST00248,38,2027-03-13,2027-03-16,469.96,477.26,Late,Complete
PAY005571,CUST00248,39,2027-04-13,2027-04-16,469.96,490.19,Late,Complete
PAY005572,CUST00248,40,2027-05-13,2027-05-17,469.96,492.36,Late,Complete
PAY005573,CUST00248,41,2027-06-13,2027-06-17,469.96,479.17,Late,Complete
PAY005574,CUST00248,42,2027-07-13,2027-07-17,469.96,463.86,Late,Partial
PAY005575,CUST00248,43,2027-08-13,2027-08-15,469.96,487.23,Late,Complete
PAY005576,CUST00248,44,2027-09-13,2027-09-13,469.96,473.77,On Time,Complete
PAY005577,CUST00248,45,2027-10-13,2027-10-14,469.96,472.27,Late,Complete
PAY005578,CUST00248,46,2027-11-13,2027-11-16,469.96,485.44,Late,Complete
PAY005579,CUST00248,47,2027-12-13,2027-12-17,469.96,471.78,Late,Complete
PAY005580,CUST00248,48,2028-01-13,2028-01-16,469.96,483.63,Late,Complete
PAY005581,CUST00248,49,2028-02-13,2028-02-13,469.96,449.7,On Time,Partial
PAY005582,CUST00248,50,2028-03-13,2028-03-17,469.96,477.74,Late,Complete
PAY005583,CUST00248,51,2028-04-13,2028-04-11,469.96,452.01,On Time,Partial
PAY005584,CUST00248,52,2028-05-13,2028-05-15,469.96,449.4,Late,Partial
PAY005585,CUST00248,53,2028-06-13,2028-06-13,469.96,480.38,On Time,Complete
PAY005586,CUST00248,54,2028-07-13,2028-07-14,469.96,469.34,Late,Partial
PAY005587,CUST00248,55,2028-08-13,2028-08-12,469.96,454.9,On Time,Partial
PAY005588,CUST00248,56,2028-09-13,2028-09-14,469.96,466.7,Late,Partial
PAY005589,CUST00248,57,2028-10-13,2028-10-11,469.96,477.73,On Time,Complete
PAY005590,CUST00248,58,2028-11-13,2028-11-12,469.96,459.65,On Time,Partial
PAY005591,CUST00248,59,2028-12-13,2028-12-14,469.96,482.53,Late,Complete
PAY005592,CUST00248,60,2029-01-13,2029-01-15,469.96,473.65,Late,Complete
PAY005593,CUST00250,1,2025-05-27,2025-05-31,879.97,865.75,Late,Partial
PAY005594,CUST00250,2,2025-06-27,2025-06-28,879.97,904.1,Late,Complete
PAY005595,CUST00250,3,2025-07-27,2025-07-27,879.97,836.08,On Time,Partial
PAY005596,CUST00250,4,2025-08-27,2025-08-25,879.97,897.91,On Time,Complete
PAY005597,CUST00250,5,2025-09-27,2025-09-29,879.97,857.41,Late,Partial
PAY005598,CUST00250,6,2025-10-27,2025-10-25,879.97,870.33,On Time,Partial
PAY005599,CUST00250,7,2025-11-27,2025-12-01,879.97,894.95,Late,Complete
PAY005600,CUST00250,8,2025-12-27,2025-12-31,879.97,879.24,Late,Partial
PAY005601,CUST00250,9,2026-01-27,2026-01-27,879.97,911.65,On Time,Complete
PAY005602,CUST00250,10,2026-02-27,2026-03-01,879.97,898.42,Late,Complete
PAY005603,CUST00250,11,2026-03-27,2026-03-25,879.97,846.65,On Time,Partial
PAY005604,CUST00250,12,2026-04-27,2026-04-28,879.97,898.68,Late,Complete
PAY005605,CUST00250,13,2026-05-27,2026-05-26,879.97,922.95,On Time,Complete
PAY005606,CUST00250,14,2026-06-27,2026-06-28,879.97,894.69,Late,Complete
PAY005607,CUST00250,15,2026-07-27,2026-07-30,879.97,846.38,Late,Partial
PAY005608,CUST00250,16,2026-08-27,2026-08-27,879.97,880.6,On Time,Complete
PAY005609,CUST00250,17,2026-09-27,2026-09-25,879.97,861.65,On Time,Partial
PAY005610,CUST00250,18,2026-10-27,2026-10-28,879.97,871.36,Late,Partial
PAY005611,CUST00250,19,2026-11-27,2026-11-30,879.97,887.76,Late,Complete
PAY005612,CUST00250,20,2026-12-27,2026-12-30,879.97,901.1,Late,Complete
PAY005613,CUST00250,21,2027-01-27,2027-01-30,879.97,910.32,Late,Complete
PAY005614,CUST00250,22,2027-02-27,2027-03-03,879.97,862.6,Late,Partial
PAY005615,CUST00250,23,2027-03-27,2027-03-26,879.97,864.06,On Time,Partial
PAY005616,CUST00250,24,2027-04-27,2027-04-29,879.97,904.67,Late,Complete
PAY005617,CUST00250,25,2027-05-27,2027-05-27,879.97,873.08,On Time,Partial
PAY005618,CUST00250,26,2027-06-27,2027-06-29,879.97,854.93,Late,Partial
PAY005619,CUST00250,27,2027-07-27,2027-07-31,879.97,855.28,Late,Partial
PAY005620,CUST00250,28,2027-08-27,2027-08-25,879.97,922.74,On Time,Complete
PAY005621,CUST00250,29,2027-09-27,2027-09-25,879.97,871.99,On Time,Partial
PAY005622,CUST00250,30,2027-10-27,2027-10-29,879.97,868.54,Late,Partial
PAY005623,CUST00250,31,2027-11-27,2027-11-28,879.97,881.8,Late,Complete
PAY005624,CUST00250,32,2027-12-27,2027-12-26,879.97,857.06,On Time,Partial
PAY005625,CUST00250,33,2028-01-27,2028-01-29,879.97,856.69,Late,Partial
PAY005626,CUST00250,34,2028-02-27,2028-02-28,879.97,911.29,Late,Complete
PAY005627,CUST00250,35,2028-03-27,2028-03-28,879.97,877.15,Late,Partial
